customer_name,gender,age,city,state,order_date,delivery_date,sales_id,price_per_unit,quantity,total_price,product_type,product_name,size,colour,Stock,delivery_days,month,age group
Hetti Fibbens,Genderqueer,45,Beattychester,Queensland,2021-06-13,2021-06-27,2992,105,1,105,Shirt,Cuban Collar,XL,yellow,76,14,2021-06-01,Middle Aged
Hayyim Trewhella,Non-binary,31,Boyerland,New South Wales,2021-03-04,2021-03-22,571,112,1,112,Jacket,Cardigan,S,blue,53,18,2021-03-01,Young
Hayyim Trewhella,Non-binary,31,Boyerland,New South Wales,2021-03-04,2021-03-22,572,119,2,238,Jacket,Trench Coat,XL,blue,69,18,2021-03-01,Young
Hayyim Trewhella,Non-binary,31,Boyerland,New South Wales,2021-03-04,2021-03-22,573,119,3,357,Jacket,Trench Coat,XS,red,78,18,2021-03-01,Young
Hayyim Trewhella,Non-binary,31,Boyerland,New South Wales,2021-03-04,2021-03-22,574,98,2,196,Jacket,Leather,L,indigo,79,18,2021-03-01,Young
Hayyim Trewhella,Non-binary,31,Boyerland,New South Wales,2021-03-04,2021-03-22,575,97,2,194,Trousers,Slim-Fit,L,yellow,64,18,2021-03-01,Young
Hayyim Trewhella,Non-binary,31,Boyerland,New South Wales,2021-03-04,2021-03-22,576,93,2,186,Trousers,Joggers,XS,green,77,18,2021-03-01,Young
Hayyim Trewhella,Non-binary,31,Boyerland,New South Wales,2021-03-04,2021-03-22,577,92,2,184,Shirt,Denim,L,red,52,18,2021-03-01,Young
Hayyim Trewhella,Non-binary,31,Boyerland,New South Wales,2021-03-04,2021-03-22,578,118,1,118,Shirt,Flannel,XS,orange,42,18,2021-03-01,Young
Hayyim Trewhella,Non-binary,31,Boyerland,New South Wales,2021-03-04,2021-03-22,579,94,3,282,Shirt,Henley,S,yellow,70,18,2021-03-01,Young
Seana Hearons,Non-binary,31,South Callum,Tasmania,2021-01-07,2021-01-20,3293,117,1,117,Jacket,Shearling,S,orange,53,13,2021-01-01,Young
Seana Hearons,Non-binary,31,South Callum,Tasmania,2021-01-07,2021-01-20,3294,105,1,105,Shirt,Cuban Collar,M,violet,67,13,2021-01-01,Young
Hetti Fibbens,Genderqueer,45,Beattychester,Queensland,2021-09-20,2021-09-24,3744,109,1,109,Jacket,Peacoat,S,yellow,49,4,2021-09-01,Middle Aged
Hetti Fibbens,Genderqueer,45,Beattychester,Queensland,2021-09-20,2021-09-24,3745,105,1,105,Trousers,Pleated,M,orange,57,4,2021-09-01,Middle Aged
Hetti Fibbens,Genderqueer,45,Beattychester,Queensland,2021-09-20,2021-09-24,3746,112,1,112,Jacket,Cardigan,L,violet,66,4,2021-09-01,Middle Aged
Hetti Fibbens,Genderqueer,45,Beattychester,Queensland,2021-09-20,2021-09-24,3747,113,1,113,Trousers,Chinos,XS,indigo,61,4,2021-09-01,Middle Aged
Hetti Fibbens,Genderqueer,45,Beattychester,Queensland,2021-09-20,2021-09-24,3748,113,3,339,Jacket,Parka,XS,red,65,4,2021-09-01,Middle Aged
Hetti Fibbens,Genderqueer,45,Beattychester,Queensland,2021-09-20,2021-09-24,3749,96,3,288,Shirt,Oxford Cloth,M,yellow,56,4,2021-09-01,Middle Aged
Hetti Fibbens,Genderqueer,45,Beattychester,Queensland,2021-09-20,2021-09-24,3750,92,1,92,Shirt,Denim,XS,green,66,4,2021-09-01,Middle Aged
Bunni Poundsford,Female,63,South Heidi,Western Australia,2021-03-09,2021-03-27,2201,102,2,204,Jacket,Windbreaker,L,blue,41,18,2021-03-01,Senior
Bunni Poundsford,Female,63,South Heidi,Western Australia,2021-03-09,2021-03-27,2202,94,2,188,Shirt,Henley,XS,violet,50,18,2021-03-01,Senior
Bunni Poundsford,Female,63,South Heidi,Western Australia,2021-03-09,2021-03-27,2203,104,2,208,Shirt,Dress,S,yellow,56,18,2021-03-01,Senior
Nathanil Runchman,Non-binary,23,South Hannahstad,Victoria,2021-03-07,2021-03-26,2204,104,3,312,Shirt,Dress,XL,red,47,19,2021-03-01,Young
Nathanil Runchman,Non-binary,23,South Hannahstad,Victoria,2021-03-07,2021-03-26,2205,95,1,95,Shirt,Polo,L,green,68,19,2021-03-01,Young
Nathanil Runchman,Non-binary,23,South Hannahstad,Victoria,2021-03-07,2021-03-26,2206,98,1,98,Shirt,Camp Collared,L,red,52,19,2021-03-01,Young
Nathanil Runchman,Non-binary,23,South Hannahstad,Victoria,2021-02-26,2021-02-27,4384,96,1,96,Shirt,Oxford Cloth,S,orange,72,1,2021-02-01,Young
Nathanil Runchman,Non-binary,23,South Hannahstad,Victoria,2021-02-26,2021-02-27,4385,112,2,224,Jacket,Cardigan,M,yellow,64,1,2021-02-01,Young
Nathanil Runchman,Non-binary,23,South Hannahstad,Victoria,2021-02-26,2021-02-27,4386,118,3,354,Shirt,Flannel,XL,red,72,1,2021-02-01,Young
Glyn Tieman,Polygender,63,Georgiatown,Western Australia,2021-03-19,2021-03-29,3790,113,1,113,Trousers,Chinos,XL,green,50,10,2021-03-01,Senior
Glyn Tieman,Polygender,63,Georgiatown,Western Australia,2021-03-19,2021-03-29,3791,112,1,112,Trousers,Tracksuit Bottoms,M,violet,73,10,2021-03-01,Senior
Glyn Tieman,Polygender,63,Georgiatown,Western Australia,2021-03-19,2021-03-29,3792,118,1,118,Jacket,Puffer,XS,green,41,10,2021-03-01,Senior
Crawford Bolden,Polygender,41,North Kaylastad,Australian Capital Territory,2021-08-08,2021-09-01,707,91,1,91,Jacket,Pullover,M,red,55,24,2021-08-01,Middle Aged
Crawford Bolden,Polygender,41,North Kaylastad,Australian Capital Territory,2021-08-08,2021-09-01,708,113,2,226,Trousers,Chinos,M,red,54,24,2021-08-01,Middle Aged
Crawford Bolden,Polygender,41,North Kaylastad,Australian Capital Territory,2021-08-08,2021-09-01,709,105,3,315,Shirt,Cuban Collar,M,orange,49,24,2021-08-01,Middle Aged
Crawford Bolden,Polygender,41,North Kaylastad,Australian Capital Territory,2021-08-08,2021-09-01,710,106,1,106,Trousers,Wool,M,yellow,43,24,2021-08-01,Middle Aged
Carlynn McCabe,Male,59,New Angelina,South Australia,2021-09-17,2021-10-06,1683,117,1,117,Jacket,Shearling,XS,indigo,68,19,2021-09-01,Senior
Carlynn McCabe,Male,59,New Angelina,South Australia,2021-09-17,2021-10-06,1684,94,2,188,Shirt,Henley,L,indigo,44,19,2021-09-01,Senior
Carlynn McCabe,Male,59,New Angelina,South Australia,2021-09-17,2021-10-06,1685,109,3,327,Jacket,Peacoat,S,blue,50,19,2021-09-01,Senior
Angelle Huby,Genderfluid,57,Port Jettshire,Western Australia,2021-07-07,2021-07-27,2207,100,3,300,Jacket,Bomber,S,red,74,20,2021-07-01,Senior
Angelle Huby,Genderfluid,57,Port Jettshire,Western Australia,2021-07-07,2021-07-27,2208,115,2,230,Trousers,Cropped,S,yellow,65,20,2021-07-01,Senior
Kristel Klaaassen,Female,57,East Matthewville,New South Wales,2021-01-02,2021-01-15,3224,97,2,194,Trousers,Slim-Fit,XS,violet,70,13,2021-01-01,Senior
Kristel Klaaassen,Female,57,East Matthewville,New South Wales,2021-01-02,2021-01-15,3225,100,1,100,Jacket,Bomber,XL,green,79,13,2021-01-01,Senior
Kristel Klaaassen,Female,57,East Matthewville,New South Wales,2021-01-02,2021-01-15,3226,91,1,91,Shirt,Linen,S,green,58,13,2021-01-01,Senior
Kristel Klaaassen,Female,57,East Matthewville,New South Wales,2021-01-02,2021-01-15,3227,97,1,97,Trousers,Slim-Fit,L,orange,66,13,2021-01-01,Senior
Kristel Klaaassen,Female,57,East Matthewville,New South Wales,2021-01-02,2021-01-15,3228,97,1,97,Trousers,Slim-Fit,S,orange,55,13,2021-01-01,Senior
Kristel Klaaassen,Female,57,East Matthewville,New South Wales,2021-01-02,2021-01-15,3229,119,2,238,Shirt,Casual Slim Fit,M,blue,61,13,2021-01-01,Senior
Kristel Klaaassen,Female,57,East Matthewville,New South Wales,2021-01-02,2021-01-15,3230,105,3,315,Trousers,Pleated,XS,green,58,13,2021-01-01,Senior
Randell Shorte,Polygender,25,North Lachlanfurt,South Australia,2021-01-11,2021-01-26,3182,105,3,315,Trousers,Pleated,M,violet,45,15,2021-01-01,Young
Randell Shorte,Polygender,25,North Lachlanfurt,South Australia,2021-01-11,2021-01-26,3183,118,2,236,Shirt,Flannel,S,indigo,74,15,2021-01-01,Young
Randell Shorte,Polygender,25,North Lachlanfurt,South Australia,2021-01-11,2021-01-26,3184,96,3,288,Trousers,Drawstring,M,violet,73,15,2021-01-01,Young
Randell Shorte,Polygender,25,North Lachlanfurt,South Australia,2021-01-11,2021-01-26,3185,105,2,210,Trousers,Pleated,S,yellow,71,15,2021-01-01,Young
Randell Shorte,Polygender,25,North Lachlanfurt,South Australia,2021-01-11,2021-01-26,3186,96,2,192,Trousers,Drawstring,XS,indigo,61,15,2021-01-01,Young
Randell Shorte,Polygender,25,North Lachlanfurt,South Australia,2021-01-11,2021-01-26,3187,107,1,107,Jacket,Denim,L,blue,42,15,2021-01-01,Young
Randell Shorte,Polygender,25,North Lachlanfurt,South Australia,2021-01-11,2021-01-26,3188,109,2,218,Jacket,Peacoat,XS,blue,48,15,2021-01-01,Young
Randell Shorte,Polygender,25,North Lachlanfurt,South Australia,2021-01-11,2021-01-26,3189,102,1,102,Jacket,Windbreaker,S,orange,55,15,2021-01-01,Young
Randell Shorte,Polygender,25,North Lachlanfurt,South Australia,2021-01-11,2021-01-26,3190,113,1,113,Jacket,Parka,S,orange,72,15,2021-01-01,Young
Thomasine Baudet,Female,60,Ameliaview,South Australia,2021-06-26,2021-07-18,799,90,2,180,Trousers,Relaxed Leg,XS,blue,54,22,2021-06-01,Senior
Thomasine Baudet,Female,60,Ameliaview,South Australia,2021-06-26,2021-07-18,800,96,1,96,Trousers,Drawstring,XS,blue,45,22,2021-06-01,Senior
Thomasine Baudet,Female,60,Ameliaview,South Australia,2021-06-26,2021-07-18,801,106,1,106,Shirt,Chambray,M,orange,43,22,2021-06-01,Senior
Thomasine Baudet,Female,60,Ameliaview,South Australia,2021-06-26,2021-07-18,802,92,2,184,Shirt,Denim,XL,indigo,58,22,2021-06-01,Senior
Waylen Swallwell,Non-binary,73,Sarahstad,Western Australia,2021-07-22,2021-08-17,1166,119,2,238,Shirt,Casual Slim Fit,XS,green,69,26,2021-07-01,Senior
Waylen Swallwell,Non-binary,73,Sarahstad,Western Australia,2021-07-22,2021-08-17,1167,93,2,186,Trousers,Joggers,S,red,71,26,2021-07-01,Senior
Waylen Swallwell,Non-binary,73,Sarahstad,Western Australia,2021-07-22,2021-08-17,1168,109,2,218,Shirt,Mandarin Collar,L,green,67,26,2021-07-01,Senior
Jaymee Dalrymple,Male,23,New George,New South Wales,2021-03-26,2021-03-30,2209,98,3,294,Shirt,Camp Collared,S,indigo,50,4,2021-03-01,Young
Jaymee Dalrymple,Male,23,New George,New South Wales,2021-03-26,2021-03-30,2210,96,3,288,Trousers,Drawstring,M,blue,41,4,2021-03-01,Young
Jaymee Dalrymple,Male,23,New George,New South Wales,2021-03-26,2021-03-30,2211,96,2,192,Shirt,Oxford Cloth,L,violet,73,4,2021-03-01,Young
Jaymee Dalrymple,Male,23,New George,New South Wales,2021-03-26,2021-03-30,2212,98,3,294,Jacket,Leather,S,green,77,4,2021-03-01,Young
Jaymee Dalrymple,Male,23,New George,New South Wales,2021-03-26,2021-03-30,2213,119,1,119,Jacket,Trench Coat,XS,indigo,56,4,2021-03-01,Young
Morie Woodfield,Bigender,58,Lilystad,Western Australia,2021-09-02,2021-09-09,1177,107,3,321,Jacket,Denim,XL,orange,79,7,2021-09-01,Senior
Morie Woodfield,Bigender,58,Lilystad,Western Australia,2021-09-02,2021-09-09,1178,94,3,282,Trousers,Cords,S,blue,59,7,2021-09-01,Senior
Morie Woodfield,Bigender,58,Lilystad,Western Australia,2021-09-02,2021-09-09,1179,91,1,91,Jacket,Pullover,M,orange,60,7,2021-09-01,Senior
Morie Woodfield,Bigender,58,Lilystad,Western Australia,2021-09-02,2021-09-09,1180,98,2,196,Shirt,Camp Collared,XS,violet,72,7,2021-09-01,Senior
Morie Woodfield,Bigender,58,Lilystad,Western Australia,2021-09-02,2021-09-09,1181,93,3,279,Jacket,Coach,S,blue,47,7,2021-09-01,Senior
Bartel Clemendet,Genderqueer,43,Kiehnfurt,South Australia,2021-08-11,2021-09-01,4264,118,2,236,Shirt,Flannel,L,red,77,21,2021-08-01,Middle Aged
Bartel Clemendet,Genderqueer,43,Kiehnfurt,South Australia,2021-08-11,2021-09-01,4265,93,3,279,Trousers,Joggers,XL,blue,52,21,2021-08-01,Middle Aged
Bartel Clemendet,Genderqueer,43,Kiehnfurt,South Australia,2021-08-11,2021-09-01,4266,106,3,318,Trousers,Wool,L,yellow,46,21,2021-08-01,Middle Aged
Bartel Clemendet,Genderqueer,43,Kiehnfurt,South Australia,2021-08-11,2021-09-01,4267,115,1,115,Trousers,Cropped,M,violet,47,21,2021-08-01,Middle Aged
Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-13,2021-01-20,92,112,2,224,Jacket,Cardigan,S,red,47,7,2021-01-01,Middle Aged
Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-13,2021-01-20,93,118,3,354,Shirt,Flannel,XS,green,55,7,2021-01-01,Middle Aged
Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-13,2021-01-20,94,100,1,100,Jacket,Bomber,S,yellow,64,7,2021-01-01,Middle Aged
Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-13,2021-01-20,95,115,3,345,Trousers,Cropped,XL,indigo,58,7,2021-01-01,Middle Aged
Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-13,2021-01-20,96,102,3,306,Jacket,Windbreaker,XL,blue,59,7,2021-01-01,Middle Aged
Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-13,2021-01-20,97,113,1,113,Jacket,Parka,S,green,62,7,2021-01-01,Middle Aged
Bone Perche,Genderqueer,36,Aliceland,Western Australia,2021-01-13,2021-01-20,98,115,1,115,Trousers,Cropped,XL,indigo,58,7,2021-01-01,Middle Aged
Hew Cardinal,Agender,57,North Ruby,South Australia,2021-07-11,2021-07-14,793,109,1,109,Jacket,Peacoat,L,orange,45,3,2021-07-01,Senior
Hew Cardinal,Agender,57,North Ruby,South Australia,2021-07-11,2021-07-14,794,117,3,351,Jacket,Shearling,M,blue,73,3,2021-07-01,Senior
Hew Cardinal,Agender,57,North Ruby,South Australia,2021-07-11,2021-07-14,795,109,1,109,Jacket,Peacoat,XS,orange,78,3,2021-07-01,Senior
Hew Cardinal,Agender,57,North Ruby,South Australia,2021-07-11,2021-07-14,796,93,2,186,Jacket,Coach,S,violet,74,3,2021-07-01,Senior
Hew Cardinal,Agender,57,North Ruby,South Australia,2021-07-11,2021-07-14,797,106,2,212,Shirt,Chambray,M,orange,43,3,2021-07-01,Senior
Hew Cardinal,Agender,57,North Ruby,South Australia,2021-07-11,2021-07-14,798,107,3,321,Jacket,Denim,XS,yellow,52,3,2021-07-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-01-10,2021-01-23,2214,115,1,115,Trousers,Cropped,XS,yellow,41,13,2021-01-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-01-10,2021-01-23,2215,102,2,204,Trousers,Cargo Pants,XL,red,45,13,2021-01-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-01-10,2021-01-23,2216,96,2,192,Shirt,Oxford Cloth,XL,yellow,50,13,2021-01-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-01-10,2021-01-23,2217,119,3,357,Jacket,Trench Coat,S,red,54,13,2021-01-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-01-10,2021-01-23,2218,107,3,321,Jacket,Denim,M,orange,48,13,2021-01-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-01-10,2021-01-23,2219,119,1,119,Jacket,Trench Coat,XL,green,53,13,2021-01-01,Senior
Gates Torrance,Male,48,Miafort,Australian Capital Territory,2021-03-03,2021-03-20,4178,91,2,182,Jacket,Pullover,L,blue,66,17,2021-03-01,Middle Aged
Gates Torrance,Male,48,Miafort,Australian Capital Territory,2021-03-03,2021-03-20,4179,92,2,184,Shirt,Denim,XS,green,66,17,2021-03-01,Middle Aged
Gates Torrance,Male,48,Miafort,Australian Capital Territory,2021-03-03,2021-03-20,4180,117,2,234,Jacket,Shearling,XL,green,51,17,2021-03-01,Middle Aged
Gates Torrance,Male,48,Miafort,Australian Capital Territory,2021-03-03,2021-03-20,4181,112,1,112,Trousers,Tracksuit Bottoms,L,indigo,50,17,2021-03-01,Middle Aged
Gates Torrance,Male,48,Miafort,Australian Capital Territory,2021-03-03,2021-03-20,4182,106,3,318,Shirt,Chambray,S,violet,52,17,2021-03-01,Middle Aged
Leroi Weal,Polygender,63,Lake Rose,Western Australia,2021-10-13,2021-11-02,1158,99,3,297,Trousers,High-Waisted,M,blue,52,20,2021-10-01,Senior
Leroi Weal,Polygender,63,Lake Rose,Western Australia,2021-10-13,2021-11-02,1159,107,3,321,Jacket,Denim,XS,indigo,75,20,2021-10-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-01-27,2021-01-29,3897,94,1,94,Trousers,Cords,M,indigo,52,2,2021-01-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-01-27,2021-01-29,3898,105,2,210,Shirt,Cuban Collar,XS,green,63,2,2021-01-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-01-27,2021-01-29,3899,96,1,96,Shirt,Oxford Cloth,S,blue,51,2,2021-01-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-01-27,2021-01-29,3900,112,3,336,Trousers,Tracksuit Bottoms,XL,blue,68,2,2021-01-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-01-27,2021-01-29,3901,91,1,91,Shirt,Linen,XS,indigo,70,2,2021-01-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-01-27,2021-01-29,3902,105,1,105,Trousers,Pleated,M,indigo,48,2,2021-01-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-01-27,2021-01-29,3903,119,1,119,Shirt,Casual Slim Fit,M,green,67,2,2021-01-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-04-25,2021-05-07,4370,119,1,119,Shirt,Casual Slim Fit,L,violet,65,12,2021-04-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-04-25,2021-05-07,4371,107,1,107,Jacket,Denim,XS,blue,49,12,2021-04-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-04-25,2021-05-07,4372,107,1,107,Jacket,Denim,XL,orange,79,12,2021-04-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-04-25,2021-05-07,4373,119,2,238,Jacket,Trench Coat,S,violet,69,12,2021-04-01,Senior
Wilhelm Blaber,Genderfluid,69,Lake Callumville,Queensland,2021-04-25,2021-05-07,4374,102,1,102,Trousers,Cargo Pants,S,orange,60,12,2021-04-01,Senior
Candis Roswarne,Non-binary,46,West Michaelport,Tasmania,2021-07-31,2021-08-27,1213,91,1,91,Jacket,Pullover,XS,blue,61,27,2021-07-01,Middle Aged
Candis Roswarne,Non-binary,46,West Michaelport,Tasmania,2021-07-31,2021-08-27,1214,98,3,294,Jacket,Leather,S,indigo,40,27,2021-07-01,Middle Aged
Candis Roswarne,Non-binary,46,West Michaelport,Tasmania,2021-07-31,2021-08-27,1215,90,2,180,Trousers,Relaxed Leg,XS,red,52,27,2021-07-01,Middle Aged
Candis Roswarne,Non-binary,46,West Michaelport,Tasmania,2021-07-31,2021-08-27,1216,96,3,288,Shirt,Oxford Cloth,S,indigo,59,27,2021-07-01,Middle Aged
Darrelle Padson,Polygender,67,Violetborough,Victoria,2021-08-20,2021-08-31,2220,90,2,180,Trousers,Relaxed Leg,XS,green,80,11,2021-08-01,Senior
Darrelle Padson,Polygender,67,Violetborough,Victoria,2021-08-20,2021-08-31,2221,92,2,184,Shirt,Denim,S,violet,54,11,2021-08-01,Senior
Darrelle Padson,Polygender,67,Violetborough,Victoria,2021-08-20,2021-08-31,2222,118,2,236,Shirt,Flannel,XS,indigo,46,11,2021-08-01,Senior
Wadsworth Olivier,Non-binary,59,North Elijahshire,Western Australia,2021-10-16,2021-10-31,4734,93,3,279,Trousers,Joggers,L,blue,75,15,2021-10-01,Senior
Wadsworth Olivier,Non-binary,59,North Elijahshire,Western Australia,2021-10-16,2021-10-31,4735,102,3,306,Trousers,Cargo Pants,M,green,78,15,2021-10-01,Senior
Wadsworth Olivier,Non-binary,59,North Elijahshire,Western Australia,2021-10-16,2021-10-31,4736,91,3,273,Shirt,Linen,XS,violet,56,15,2021-10-01,Senior
Ellyn Collacombe,Male,73,Adamsside,Tasmania,2021-08-29,2021-08-30,3633,106,1,106,Shirt,Chambray,XL,blue,43,1,2021-08-01,Senior
Ellyn Collacombe,Male,73,Adamsside,Tasmania,2021-08-29,2021-08-30,3634,96,3,288,Shirt,Oxford Cloth,XL,orange,43,1,2021-08-01,Senior
Ellyn Collacombe,Male,73,Adamsside,Tasmania,2021-08-29,2021-08-30,3635,115,1,115,Trousers,Cropped,XL,blue,51,1,2021-08-01,Senior
Ellyn Collacombe,Male,73,Adamsside,Tasmania,2021-08-29,2021-08-30,3636,104,3,312,Shirt,Dress,L,red,79,1,2021-08-01,Senior
Ellyn Collacombe,Male,73,Adamsside,Tasmania,2021-08-29,2021-08-30,3637,112,1,112,Jacket,Cardigan,L,red,41,1,2021-08-01,Senior
Ellyn Collacombe,Male,73,Adamsside,Tasmania,2021-08-29,2021-08-30,3638,102,1,102,Trousers,Cargo Pants,XS,violet,40,1,2021-08-01,Senior
Brodie Hedin,Genderqueer,43,South Hannah,Tasmania,2021-09-13,2021-09-25,443,112,2,224,Trousers,Tracksuit Bottoms,L,yellow,41,12,2021-09-01,Middle Aged
Brodie Hedin,Genderqueer,43,South Hannah,Tasmania,2021-09-13,2021-09-25,444,91,3,273,Shirt,Linen,XL,green,51,12,2021-09-01,Middle Aged
Brodie Hedin,Genderqueer,43,South Hannah,Tasmania,2021-09-13,2021-09-25,445,96,1,96,Shirt,Oxford Cloth,S,indigo,59,12,2021-09-01,Middle Aged
Brodie Hedin,Genderqueer,43,South Hannah,Tasmania,2021-09-13,2021-09-25,446,118,2,236,Jacket,Puffer,XS,violet,74,12,2021-09-01,Middle Aged
Brodie Hedin,Genderqueer,43,South Hannah,Tasmania,2021-09-13,2021-09-25,447,94,2,188,Shirt,Henley,L,red,62,12,2021-09-01,Middle Aged
Jaquelyn Dow,Genderfluid,38,New Emmastad,South Australia,2021-04-30,2021-05-05,2227,95,3,285,Shirt,Polo,M,violet,77,5,2021-04-01,Middle Aged
Jaquelyn Dow,Genderfluid,38,New Emmastad,South Australia,2021-04-30,2021-05-05,2228,97,1,97,Trousers,Slim-Fit,XS,yellow,59,5,2021-04-01,Middle Aged
Jaquelyn Dow,Genderfluid,38,New Emmastad,South Australia,2021-04-30,2021-05-05,2229,105,3,315,Shirt,Cuban Collar,S,indigo,41,5,2021-04-01,Middle Aged
Jaquelyn Dow,Genderfluid,38,New Emmastad,South Australia,2021-04-30,2021-05-05,2230,117,1,117,Jacket,Shearling,M,violet,74,5,2021-04-01,Middle Aged
Jaquelyn Dow,Genderfluid,38,New Emmastad,South Australia,2021-04-30,2021-05-05,2231,102,1,102,Jacket,Windbreaker,M,indigo,56,5,2021-04-01,Middle Aged
Jaquelyn Dow,Genderfluid,38,New Emmastad,South Australia,2021-04-30,2021-05-05,2232,106,3,318,Shirt,Chambray,S,orange,69,5,2021-04-01,Middle Aged
Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,2021-08-30,2021-09-24,0,106,2,212,Shirt,Chambray,L,orange,44,25,2021-08-01,Senior
Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,2021-08-30,2021-09-24,1,118,1,118,Jacket,Puffer,S,indigo,62,25,2021-08-01,Senior
Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,2021-08-30,2021-09-24,2,96,3,288,Shirt,Oxford Cloth,M,red,54,25,2021-08-01,Senior
Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,2021-08-30,2021-09-24,3,106,2,212,Trousers,Wool,M,blue,52,25,2021-08-01,Senior
Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,2021-08-30,2021-09-24,4,113,3,339,Jacket,Parka,S,indigo,53,25,2021-08-01,Senior
Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,2021-08-30,2021-09-24,5,106,3,318,Trousers,Wool,S,red,65,25,2021-08-01,Senior
Jaquelyn Dow,Genderfluid,38,New Emmastad,South Australia,2021-09-11,2021-09-27,2506,117,2,234,Jacket,Shearling,M,green,59,16,2021-09-01,Middle Aged
Jaquelyn Dow,Genderfluid,38,New Emmastad,South Australia,2021-09-11,2021-09-27,2507,117,2,234,Jacket,Shearling,XL,violet,70,16,2021-09-01,Middle Aged
Jaquelyn Dow,Genderfluid,38,New Emmastad,South Australia,2021-09-11,2021-09-27,2508,90,2,180,Trousers,Relaxed Leg,XL,yellow,54,16,2021-09-01,Middle Aged
